
wavelengths_nm,GVD_model_ps_nm_km,GVD_data_ps_nm_km
784.48,0.7364495494311043,0.4344689158527699
784.64,0.7370448535069583,0.4356860715220209
784.8,0.7375421445781479,0.43690451491763627
784.96,0.7380698681941681,0.43812422023842135
785.12,0.7385350964413953,0.43934521858681114
785.28,0.739110799131088,0.4405674803263796
785.4399999999999,0.7395710252135039,0.4417910099656961
785.6,0.7400888007013378,0.44301583488361446
785.76,0.7405711158764117,0.44424190630760046
785.92,0.7411024463724908,0.4454692897508621
786.08,0.7416785583280205,0.4466979287666647
786.24,0.7421174136598282,0.4479278660652338
786.4,0.7426368732619779,0.4491590641879874
786.56,0.7431882833272726,0.45039154295673434
786.72,0.7436783780817768,0.45162532226350155
786.88,0.7442363653983587,0.4528603645569198
787.04,0.7447244454236809,0.4540967012181458
787.2,0.7452719095843783,0.45533432149543507
787.36,0.7457408424357738,0.456573222282345
787.52,0.746305250249972,0.4578133966118264
787.68,0.7468271653771663,0.4590548759875108
787.84,0.7473468881200727,0.46029763037792326
788.0,0.7478601610665485,0.4615416913371353
788.16,0.7483627278640869,0.4627870094877531
788.3199999999999,0.7489396864651544,0.4640336279666688
788.48,0.7494527891457335,0.46528155141082667
788.64,0.7499424186128992,0.4665307457848695
788.8,0.750493780391678,0.46778124661902937
788.96,0.7510132114073257,0.4690330314466863
789.12,0.7515859783893498,0.47028610098513784
789.28,0.752118347888678,0.47154047147680206
789.4399999999999,0.7526060360086936,0.4727961436833761
789.6,0.7531792435479296,0.4740530950415599
789.76,0.7536544696630668,0.4753113573728191
789.92,0.7542965736074951,0.47657090031080857
790.08,0.7547424879108141,0.47783175962480084
790.24,0.7553469539610994,0.47909388540866077
790.4,0.7558364683790091,0.48035734467114083
790.56,0.756431354895069,0.48162208356214786
790.72,0.7569477332545963,0.48288813013506293
790.88,0.7574262741559444,0.4841554695022327
791.04,0.7580427194995918,0.4854241023831117
791.2,0.758522989645291,0.48669406868872367
791.36,0.7590878506867186,0.4879653104151526
791.52,0.7596431534999997,0.48923786748174847
791.68,0.7602297747807396,0.4905117170922598
791.84,0.7607083137326625,0.49178687961510287
792.0,0.7612999735991763,0.4930633518802716
792.16,0.7618202566779098,0.4943411307036707
792.3199999999999,0.7624454560866745,0.49562020894571596
792.48,0.7629006045977325,0.4969005991611688
792.64,0.7635427137941809,0.49818229420922244
792.8,0.7640967368190499,0.49946530667527483
792.96,0.7646035962790109,0.5007496215090755
793.12,0.7651495431972697,0.5020352631763368
793.28,0.765730494585625,0.5033221928609517
793.44,0.7662970824673858,0.5046104548411573
793.6,0.766799857944652,0.5059000142154305
793.76,0.7674158182286862,0.5071908955045432
793.92,0.7680050311433761,0.5084830994759886
794.08,0.7685179784268614,0.5097766070149173
794.24,0.7690411432911929,0.5110714387317692
794.4,0.7696611792064844,0.5123675714971054
794.56,0.7702379169602003,0.5136650418871023
794.72,0.7708125892747585,0.5149638227785657
794.88,0.7713356475266692,0.5162639308655244
795.04,0.7719392695131614,0.5175653349507219
795.2,0.7724830579729375,0.5188680877001888
795.36,0.7730083009332027,0.5201721419130353
795.52,0.7736929005820915,0.5214775263179972
795.68,0.7742598506216951,0.522784241684846
795.84,0.7747504245569338,0.5240922727360467
796.0,0.7753882308527252,0.525401624211751
796.16,0.7759414981193443,0.526712300866805
796.3199999999999,0.7764972244437559,0.5280243074707734
796.48,0.7770513338949555,0.5293376447831588
796.64,0.777691010366962,0.5306523135636716
796.8,0.7782753431897923,0.5319682903845809
796.96,0.7788458529681056,0.5332856122486291
797.12,0.7793984598582985,0.5346042557235997
797.28,0.7799747879225264,0.535924237699957
797.44,0.7806165313492193,0.5372455468170358
797.6,0.7811367488291846,0.5385681919080098
797.76,0.7817600301783709,0.5398921656325181
797.92,0.7823451256015649,0.5412174606211553
798.08,0.7828879356894983,0.5425441059905828
798.24,0.7835218143120157,0.5438720903551784
798.4,0.784105336741842,0.5452014022856138
798.56,0.7846802478809208,0.5465320425098094
798.72,0.7852883812244909,0.5478640321071979
798.88,0.7858798543529256,0.549197355568986
799.04,0.786496526471776,0.5505320136350519
799.2,0.7870884857357913,0.5518680192856368
799.36,0.7876976170889396,0.5532053692119585
799.52,0.7882739700673757,0.5545440437443424
799.68,0.7888594691523273,0.5558840599485542
799.84,0.7895421103565291,0.5572254349494243
800.0,0.7900419001725936,0.5585681408702947
800.16,0.7907689284058536,0.5599122071273166
800.32,0.7913050029909418,0.5612575975924177
800.48,0.7919223004681265,0.5626043417050623
800.64,0.7925247639876649,0.56395242791281
800.8,0.7931544888963761,0.5653018651832468
800.96,0.7937152600148045,0.5666526583976078
801.12,0.7943875933965845,0.5680047918550916
801.28,0.7949829935245596,0.5693582621639749
801.44,0.7955435614036932,0.5707131113038229
801.6,0.7961576816287145,0.5720692781703801
801.76,0.7968214524609312,0.5734268212821699
801.92,0.79743849219068,0.5747857125120104
802.08,0.7980047636335912,0.5761459484641449
802.24,0.798655068509464,0.5775075464405953
802.4,0.799292978742988,0.5788704823450557
802.56,0.7999145168499897,0.5802347942287387
802.72,0.8005620352029126,0.581600453838369
802.88,0.801138916270517,0.582967474373905
803.04,0.8017802275729543,0.5843358399669121
803.2,0.802389336047228,0.5857055804754077
803.36,0.8030550715274477,0.5870766592112734
803.52,0.803634295368198,0.5884491227320754
803.68,0.8043551720592863,0.5898229259689837
803.84,0.8048887348656779,0.5911981113773458
804.0,0.8055561546315287,0.5925746379829973
804.16,0.8062141970153993,0.5939525232143867
804.32,0.8068124036964948,0.5953318013024859
804.48,0.8074631166142335,0.5967124311972462
804.64,0.8081159452205502,0.5980944094294871
804.8,0.8087436830982164,0.599477766080124
804.96,0.8093889762218192,0.6008624935447147
805.12,0.8100246397200096,0.6022485841890008
805.28,0.8106700729370198,0.6036360429657782
805.44,0.8112980639635996,0.6050248748430644
805.6,0.8119980212580314,0.6064150679548174
805.76,0.8125794116981344,0.6078066314683865
805.92,0.8132950498951537,0.609199570362402
806.08,0.8138842607239363,0.6105938896307714
806.24,0.8145766864602091,0.6119895731540587
806.4,0.8152049338929002,0.6133866258980777
806.56,0.815881974008442,0.6147850486114673
806.72,0.8165338091044327,0.6161848632220448
806.88,0.8171799351221711,0.6175860451026628
807.04,0.8178867266869418,0.618988607718341
807.2,0.8184629898937577,0.6203925391043567
807.36,0.8191859045860556,0.621797856995531
807.52,0.8198173726995573,0.6232045324086148
807.68,0.8205175828878843,0.624612621374324
807.84,0.8211419995165666,0.6260220693772045
808.0,0.8218040231931685,0.6274329069595742
808.16,0.8224998597856278,0.6288451135767805
808.32,0.8231317463990291,0.6302587198423837
808.48,0.823836755906365,0.6316736923833515
808.64,0.8245406218234065,0.6330900575728429
808.8,0.8251454233306466,0.634507816197639
808.96,0.8258824782650127,0.6359269476295507
809.12,0.8264892284127416,0.6373474740286381
809.28,0.8272442254777314,0.6387693747332149
809.44,0.8278611770196034,0.6401926719376028
809.6,0.8285717238423256,0.6416173621330089
809.76,0.8292543058073604,0.6430434417955843
809.92,0.8299522331099968,0.6444708987795775
810.08,0.8306145353981909,0.6458997682683862
810.24,0.8312845564237727,0.6473299950536652
810.4,0.8320057208047714,0.6487616531365886
810.56,0.8327034372848376,0.6501946829513578
810.72,0.8333502398424657,0.6516291154467938
810.88,0.8340840989298265,0.6530649341170096
811.04,0.8347831019375105,0.6545021483584467
811.2,0.8354434020463349,0.6559407632677745
811.36,0.8361558302427046,0.6573807796231422
811.52,0.8368693286318689,0.6588221938654031
811.6800000000001,0.8374853582448584,0.6602650024202202
811.84,0.8383080553489536,0.6617092016980424
812.0,0.8389309429564982,0.663154809832988
812.16,0.8396819710034075,0.6646018232649896
812.32,0.8403677607213499,0.6660502340641374
812.48,0.8410793836982172,0.6675000560601901
812.64,0.8417893684429251,0.6689512595144077
812.8,0.8425177093457066,0.6704038800541378
812.96,0.8431656217208238,0.6718579097468309
813.12,0.8438956338185807,0.6733133362574022
813.28,0.8446803371553889,0.6747701822065844
813.44,0.8453257292803674,0.6762284265057324
813.6,0.8460658590340262,0.6776880742817983
813.76,0.8468018895818914,0.679149126291817
813.92,0.8475062533287301,0.6806116096272816
814.08,0.8482466495397238,0.6820754811930867
814.24,0.8489478815301487,0.6835407856580239
814.4,0.849677703568308,0.6850074754589358
814.56,0.8504324310317086,0.6864755953219703
814.72,0.8511367741476501,0.6879451196278427
814.88,0.8518108083490635,0.6894160623521518
815.04,0.8526179629515982,0.6908884331041734
815.2,0.8533157768842065,0.6923621973573879
815.36,0.8540676923976148,0.6938373867634827
815.52,0.8548222577172315,0.6953139888469878
815.6800000000001,0.8555279220125329,0.6967920176485701
815.84,0.8562766291255166,0.6982714562417364
816.0,0.8570408039628236,0.699752331978467
816.16,0.8577928192829221,0.7012346013038513
816.32,0.8585049979891286,0.7027183137684792
816.48,0.8592454925416602,0.7042034257604216
816.64,0.8600346348839729,0.7056899824713893
816.8,0.8607488715566202,0.7071779535746855
816.96,0.8615283850615146,0.7086673576388186
817.12,0.8622255500025118,0.7101581687105403
817.28,0.8630527087402773,0.7116504053622017
817.44,0.8637420989175031,0.7131440862291923
817.6,0.8645542201006616,0.7146391808514799
817.76,0.8652932371972151,0.7161357257459567
817.92,0.8660515848849123,0.7176336590845774
818.08,0.8668015590414222,0.719133048723307
818.24,0.8675876349058672,0.72063387309539
818.4,0.8683339607574193,0.7221361195283998
818.56,0.8691331785987167,0.7236397842827132
818.72,0.8698853106257274,0.7251449130315316
818.88,0.870683084933207,0.7266514436780628
819.04,0.871426437973082,0.728159421916959
819.2,0.8722081533579704,0.7296688395527264
819.36,0.8730005159401177,0.7311796973735607
819.52,0.8737757535510324,0.7326919645902775
819.6800000000001,0.8745543578589441,0.7342057051096772
819.84,0.8753085321566364,0.735720847516758
820.0,0.8761071375533773,0.737237451271034
820.16,0.8769224282670455,0.7387554991103211
820.32,0.8776782168770157,0.7402749827665837
820.48,0.8784918113462092,0.7417958894079272
820.64,0.8792628251261171,0.7433182469770467
820.8,0.8801086950283823,0.7448420653549677
820.96,0.8808320520459154,0.7463673090260775
821.12,0.8816715283525918,0.747894005997308
821.28,0.8824781787405022,0.7494221297719035
821.44,0.8832483433931638,0.7509517311671857
821.6,0.8840754523148825,0.7524827426928323
821.76,0.8848345894323377,0.7540152288767195
821.92,0.8857163710246854,0.7555491586232869
822.08,0.8864257961041122,0.7570845281315671
822.24,0.8872750261006798,0.7586213564411117
822.4,0.8881147749615078,0.7601596169074079
822.56,0.8889171107418657,0.7616993514658676
822.72,0.8897270689010537,0.7632405243031388
822.88,0.8904923884945058,0.764783172846086
823.04,0.8914042717094823,0.7663272336902611
823.2,0.8921913402872318,0.7678727855789232
823.36,0.8930204580020431,0.769419765045575
823.52,0.8938393527989582,0.7709682279937093
823.6800000000001,0.8946444463463086,0.7725181246423611
823.84,0.8954809582256801,0.7740695017797776
824.0,0.8963209598929283,0.7756223141447498
824.16,0.8971364773933593,0.7771765855268814
824.32,0.8979727765161719,0.7787323351788278
824.48,0.8988263362062404,0.7802895362051386
824.64,0.8996691813455964,0.7818482078624737
824.8,0.9005222106089693,0.7834083139307193
824.96,0.9013329564878331,0.7849699199658846
825.12,0.9021957254051234,0.7865329480453751
825.28,0.9030335954139789,0.7880974823454127
825.44,0.9038674921572852,0.7896634587627122
825.6,0.9047183765119015,0.7912309105428444
825.76,0.9055827458235639,0.7927998198944491
825.92,0.9064570899748757,0.7943701968834205
826.08,0.9073133617153263,0.7959420469510191
826.24,0.9081234683025367,0.7975153755549381
826.4,0.9090557058877307,0.7990901648469292
826.56,0.9098365300883228,0.8006664109182146
826.72,0.9107570842290094,0.8022441612327049
826.88,0.9116173979230477,0.8038233465340794
827.04,0.9125122459641902,0.8054040330114409
827.2,0.9133151582068649,0.8069861840656306
827.36,0.9142440039832642,0.8085698192016224
827.52,0.9150985000663735,0.810154901712011
827.6800000000001,0.9159735602519469,0.8117414933213578
827.84,0.9168410741357331,0.8133295385397978
828.0,0.9177221900505548,0.8149190709950787
828.16,0.9186627593536416,0.8165100914991472
828.32,0.9194866935301365,0.8181025820322646
828.48,0.9204124428826225,0.8196965480675081
828.64,0.9212638634858814,0.8212919950944982
828.8,0.9222102508424123,0.8228889286194245
828.96,0.9230506069318954,0.8244873494425283
829.12,0.9239790325164834,0.8260872583642593
829.28,0.9248685580749179,0.827688627806235
829.44,0.9257403935075673,0.8292915010940788
829.6,0.9266900278874881,0.830895850644304
829.76,0.927565579965607,0.8325016961829959
829.92,0.9285120690485735,0.8341090242910281
830.08,0.9293527238464246,0.8357178499888015
830.24,0.9303069834021658,0.8373281408285349
830.4,0.9311980138221211,0.8389399355789091
830.56,0.9321462851219473,0.8405532207904906
830.72,0.9330243647222652,0.8421680067784557
830.88,0.9340024606866871,0.8437842752925224
831.04,0.9348786335304877,0.8454020270970121
831.2,0.9357983325800416,0.8470212820515839
831.36,0.9367084848704137,0.8486420361948795
831.52,0.9377299435868902,0.8502642855492163
831.6800000000001,0.938561004040184,0.8518880261205568
831.84,0.9395711477944663,0.853513253898485
832.0,0.9404585405165439,0.855139988817167
832.16,0.9414436672828923,0.8567682316937606
832.32,0.9423239888315667,0.8583979497486257
832.48,0.9433451043991286,0.8600292061513919
832.64,0.944229606554664,0.8616619200790816
832.8,0.9452232520773235,0.863296154745986
832.96,0.9461232206987473,0.8649318965531101
833.12,0.9471006572104985,0.8665691318517695
833.28,0.9480274410343145,0.8682078855175556
833.44,0.9490499466700758,0.8698481342549693
833.6,0.9499150657702176,0.8714898836603554
833.76,0.9509690875026205,0.8731331393469105
833.9200000000001,0.9518588436566401,0.874777906944704
834.08,0.9529058748708543,0.876424187260408
834.24,0.9537817246413561,0.878071981100906
834.4,0.954858242389134,0.8797212553391827
834.5600000000001,0.9557316596988408,0.8813720786117096
834.72,0.9567991254167136,0.8830243741343807
834.88,0.9577317503742072,0.8846782106221461
835.04,0.9587265304901631,0.8863335500470991
835.2,0.9596798558330712,0.8879904077772492
835.36,0.9606886529273448,0.8896487700106549
835.52,0.9616994384508375,0.8913086472642499
835.6800000000001,0.9626586280147985,0.8929700500887344
835.84,0.9636883756643901,0.894632959780951
836.0,0.96463465535097,0.8962974064208598
836.16,0.9656950935926171,0.8979633419694362
836.32,0.9666401647444659,0.8996308209620253
836.48,0.9676676104187668,0.9012997952982602
836.64,0.9686483651678244,0.9029703147093068
836.8,0.9697300675431774,0.9046423506352698
836.96,0.9706576575893987,0.9063158989527171
837.12,0.9717299189950025,0.9079909800777383
837.28,0.9727420794713815,0.9096675653441536
837.44,0.9737411408847226,0.9113456997659648
837.6,0.9747741964462401,0.9130253448267215
837.76,0.9758127340102476,0.914706535769061
837.9200000000001,0.9768281834848014,0.9163892290735826
838.08,0.9778424359366481,0.9180734600096246
838.24,0.9788774305079037,0.9197592096519385
838.4,0.9799298755641062,0.9214465133625165
838.5600000000001,0.9809459071844252,0.9231353275003387
838.72,0.9819727381727036,0.9248256825052898
838.88,0.9830829758421368,0.926517554439904
839.04,0.9840962458575073,0.9282109738029428
839.2,0.9851103834945352,0.9299059166327798
839.36,0.9861980753816266,0.9316024035591041
839.52,0.9873054400679329,0.9333004205052511
839.6800000000001,0.9882517528207633,0.9349999831732272
839.84,0.9893885203437299,0.9367010575625067
840.0,0.9904336512942471,0.938403684241031
840.16,0.9915106188468501,0.9401078540837092
840.32,0.9925653962086327,0.9418135579315249
840.48,0.9936454557374355,0.9435208065537621
840.64,0.994722141055107,0.945229585782235
840.8,0.9958175779509855,0.9469399063884982
840.96,0.9968522309318341,0.9486517791785132
841.12,0.9979499182646553,0.9503651849579773
841.28,0.9990565619371222,0.952080149550617
841.44,1.000092527049174,0.9537966437185875
841.6,1.001181767117967,0.955514693310759
841.76,1.0023720441934456,0.9572342740516193
841.9200000000001,1.003354403566078,0.9589554118285462
842.08,1.0045077137688425,0.9606781024429533
842.24,1.0056249231428978,0.9624023416792785
842.4,1.0067282245269062,0.9641281152323068
842.5600000000001,1.007814338550538,0.965855464187039
842.72,1.0089310608992044,0.9675843238428302
842.88,1.0100496423912737,0.9693147807096077
843.04,1.0111923847014619,0.9710467649895392
843.2,1.0122793810249,0.9727803128086463
843.36,1.0134095989801506,0.97451540476141
843.52,1.0145542771292497,0.9762520517523933
843.6800000000001,1.015659009743967,0.9779902596538936
843.84,1.016771706198338,0.9797300292848526
844.0,1.0179659759597997,0.9814713614644244
844.16,1.0190593542758,0.9832142265407016
844.32,1.0202022548707075,0.9849586659115563
844.48,1.0213658749680026,0.9867046702511898
844.64,1.0224957188849526,0.9884522352894558
844.8,1.0236911544704963,0.9902013516450939
844.96,1.0247950334015903,0.991952035391417
845.12,1.0259580899067537,0.9937042771456035
845.28,1.0271515017747102,0.9954580930180182
845.44,1.0282949953194014,0.9972134634054836
845.6,1.0294367080287694,0.9989704248815473
845.76,1.0306763091373208,1.00072890156442
845.9200000000001,1.0317791728442023,1.0024890016682084
846.08,1.0329735400798525,1.0042506287770714
846.24,1.0341790983029013,1.006013840007491
846.4,1.0353411500515333,1.0077786310761063
846.5600000000001,1.036533742289806,1.0095449771361595
846.72,1.0376763873202917,1.0113129046580054
846.88,1.0389463273089097,1.0130823836121268
847.04,1.0401083938567623,1.0148534662354916
847.2,1.0412624680892684,1.016626091594213
847.36,1.0424827967905126,1.0184003326001356
847.52,1.043766294960686,1.0201760972943705
847.6800000000001,1.0448773533469597,1.021953479298726
847.84,1.0461485383082816,1.023732412352852
848.0,1.0473183528877357,1.0255129385716713
848.16,1.0486162634835607,1.0272950381049402
848.32,1.0497287879335597,1.0290787221086954
848.48,1.0510148707232239,1.0308639758578275
848.64,1.0522385517284232,1.0326508053234855
848.8,1.0534483854011967,1.034439242450197
848.96,1.054693014097764,1.0362292361677707
849.12,1.0559434070722458,1.0380208392091173
849.28,1.0571964214607685,1.0398139900203904
849.44,1.0584229582711135,1.0416087674197558
849.6,1.059671733393002,1.043405088957983
849.76,1.060965599438,1.0452030283428868
849.9200000000001,1.0621456351688385,1.0470025447211797
850.08,1.0634683552381314,1.0488036545459278
850.24,1.0646968991331882,1.0506063429648205
850.4,1.0660099986869807,1.0524106212245021
